# Initial guess: [ 1.79771619e-03 -2.77157605e-01  5.66787228e+02]
# Polynomial degree: 2
#            2
# -0.000391 x + 0.7152 x + 456.2
# dam bottom method: grwl_intersection
CumArea,Elevation,Storage,Storage (mil. m3),Elevation_Observed
158.5,559.7538374138337,8464820926.086809,8464.820926086808,
158.75,559.9016257123568,8490723659.758832,8490.72365975883,
159.0,560.0493651310801,8516663334.395511,8516.66333439551,
159.25,560.1970556700038,8542639937.7768955,8542.639937776896,
159.5,560.3446973291277,8568653457.683037,8568.653457683036,
159.75,560.492290108452,8594703881.893984,8594.703881893984,
160.0,560.6398340079768,8620791198.189787,8620.791198189787,
160.25,560.7873290277017,8646915394.350496,8646.915394350495,
160.5,560.934775167627,8673076458.156162,8673.076458156162,
160.75,561.0821724277527,8699274377.386833,8699.274377386833,
161.0,561.2295208080786,8725509139.822561,8725.509139822561,
161.25,561.3768203086049,8751780733.243397,8751.780733243397,
161.5,561.5240709293315,8778089145.429388,8778.089145429387,
161.75,561.6712726702584,8804434364.160585,8804.434364160585,
162.0,561.8184255313856,8830816377.217041,8830.816377217041,
162.25,561.9655295127133,8857235172.378803,8857.235172378803,
162.5,562.1125846142412,8883690737.425922,8883.690737425923,
162.75,562.2595908359694,8910183060.138449,8910.183060138448,
163.0,562.406548177898,8936712128.296432,8936.712128296433,
163.25,562.5534566400269,8963277929.679922,8963.277929679922,
163.5,562.7003162223562,8989880452.06897,8989.88045206897,
163.75,562.8471269248857,9016519683.243624,9016.519683243623,
164.0,562.9938887476155,9043195610.983936,9043.195610983936,
164.25,563.1406016905457,9069908223.069956,9069.908223069955,
164.5,563.2872657536764,9096657507.281733,9096.657507281732,
164.75,563.4338809370072,9123443451.399317,9123.443451399316,
165.0,563.5804472405383,9150266043.202759,9150.266043202759,
165.25,563.7269646642699,9177125270.472109,9177.125270472108,
165.5,563.8734332082017,9204021120.987417,9204.021120987416,
165.75,564.0198528723339,9230953582.528734,9230.953582528733,
166.0,564.1662236566664,9257922642.876108,9257.922642876109,
166.25,564.3125455611992,9284928289.809591,9284.928289809592,
166.5,564.4588185859322,9311970511.109232,9311.970511109232,
166.75,564.6050427308658,9339049294.55508,9339.04929455508,
167.0,564.7512179959996,9366164627.927189,9366.164627927188,
167.25,564.8973443813337,9393316499.005606,9393.316499005605,
167.5,565.0434218868681,9420504895.570381,9420.50489557038,
167.75,565.1894505126029,9447729805.401564,9447.729805401563,
168.0,565.335430258538,9474991216.279205,9474.991216279204,
168.25,565.4813611246734,9502289115.983356,9502.289115983356,
168.5,565.6272431110092,9529623492.294065,9529.623492294066,
168.75,565.7730762175453,9556994332.991385,9556.994332991384,
169.0,565.9188604442818,9584401625.855362,9584.401625855362,
169.25,566.0645957912185,9611845358.666048,9611.845358666047,
169.5,566.2102822583555,9639325519.203495,9639.325519203494,
169.75,566.3559198456929,9666842095.247751,9666.84209524775,
170.0,566.5015085532307,9694395074.578867,9694.395074578866,
170.25,566.6470483809687,9721984444.97689,9721.98444497689,
170.5,566.7925393289071,9749610194.221874,9749.610194221874,
170.75,566.9379813970457,9777272310.093868,9777.272310093867,
171.0,567.0833745853847,9804970780.372921,9804.97078037292,
171.25,567.2287188939241,9832705592.839085,9832.705592839084,
